Sno,Initials,First_Name,Middle Name,Surname,Language_Main
4001,,Shobha,,Afonso,Konakani
4002,,Nikita,,Andrade,Konakani
4003,,Priyanka,,Barreto,Konakani
4004,,Rosa,,DeSouza,Konakani
4005,,Kishor,,Salwankar,Konakani
4006,,Kishor,,Akerkar,Konakani
4007,,Leena,,Salwankar,Konakani
4008,,Divya,,Menezes,Konakani
4009,,Vishal,,Asgaonkar,Konakani
4010,,Sulochana,,Alves,Konakani
4011,,Luis,,Almeida,Konakani
4012,,Shripad,,Menezes,Konakani
4013,,Chandravati,,Andrade,Konakani
4014,,Pandurang,,Almeida,Konakani
4015,,Digambar,,Andrade,Konakani
4016,,Ana,,Pilgaonkar,Konakani
4017,,Tulshidas,,Pilgaonkar,Konakani
4018,,Rajani,,Alves,Konakani
4019,,Gopal,,Andrade,Konakani
4020,,Shubhangi,,Afonso,Konakani
4021,,Namdev,,Mudakatte,Konakani
4022,,Kiran,,Baliga,Konakani
4023,,Dinesh,,Gonsalves,Konakani
4024,,Abdul,,Barreto,Konakani
4025,,Gauresh,,Afonso,Konakani
4026,,Sumitra,,Salwankar,Konakani
4027,,Rohan,,Pilgaonkar,Konakani
4028,,Madhavi,,Salwankar,Konakani
4029,,Surendra,,Barreto,Konakani
4030,,Ashok,,Salwankar,Konakani
4031,,Abdul,,Afonso,Konakani
4032,,Ajit,,DeSouza,Konakani
4033,,Manisha,,Menezes,Konakani
4034,,Sheetal,,DeSouza,Konakani
4035,,Laxmi,,Alves,Konakani
4036,,Surendra,,Andrade,Konakani
4037,,Sudha,,Menezes,Konakani
4038,,Pascoal,,DeSouza,Konakani
4039,,Vidhya,,Alves,Konakani
4040,,Nikita,,DeSouza,Konakani
4041,,Pramod,,Akerkar,Konakani
4042,,Madhu,,Mudakatte,Konakani
4043,,Joaquim,,Alves,Konakani
4044,,Ramdas,,Alves,Konakani
4045,,Vishal,,Salwankar,Konakani
4046,,Deepali,,Mudakatte,Konakani
4047,,Arvind,,Asgaonkar,Konakani
4048,,Luis,,Baliga,Konakani
4049,,Anthony,,Menezes,Konakani
4050,,Joaquina,,DeSouza,Konakani
4051,,Surekha,,Afonso,Konakani
4052,,Caitan,,Salwankar,Konakani
4053,,Minguel,,Baliga,Konakani
4054,,Shantaram,,Almeida,Konakani
4055,,Shantaram,,Barreto,Konakani
4056,,Diksha,,Salwankar,Konakani
4057,,Narayan,,Akerkar,Konakani
4058,,Rajendra,,Asgaonkar,Konakani
4059,,Sachin,,Alves,Konakani
4060,,Manohar,,Afonso,Konakani
4061,,Shanta,,Pilgaonkar,Konakani
4062,,Siddhi,,Salwankar,Konakani
4063,,Dinesh,,Menezes,Konakani
4064,,Anand,,Mudakatte,Konakani
4065,,Gajanan,,Menezes,Konakani
4066,,Vithal,,Pilgaonkar,Konakani
4067,,Ram,,Andrade,Konakani
4068,,Shripad,,DeSouza,Konakani
4069,,Shubhangi,,DeSouza,Konakani
4070,,Amita,,Andrade,Konakani
4071,,Dilip,,Asgaonkar,Konakani
4072,,Namdev,,Afonso,Konakani
4073,,Ulhas,,Almeida,Konakani
4074,,Domnic,,Asgaonkar,Konakani
4075,,Mahadev,,Pilgaonkar,Konakani
4076,,Parshuram,,Barreto,Konakani
4077,,Mariano,,Gonsalves,Konakani
4078,,Jyoti,,Baliga,Konakani
4079,,Sujata,,Menezes,Konakani
4080,,Madhu,,Pilgaonkar,Konakani
4081,,Parshuram,,Afonso,Konakani
4082,,Pradeep,,Asgaonkar,Konakani
4083,,Dattaram,,Menezes,Konakani
4084,,Rajaram,,Baliga,Konakani
4085,,Neha,,Akerkar,Konakani
4086,,Rama,,Barreto,Konakani
4087,,Santana,,Akerkar,Konakani
4088,,Manuel,,Gonsalves,Konakani
4089,,Asha,,Asgaonkar,Konakani
4090,,Roshan,,Barreto,Konakani
4091,,Geeta,,Baliga,Konakani
4092,,Shantaram,,Menezes,Konakani
4093,,Vishal,,Barreto,Konakani
4094,,Ashok,,Menezes,Konakani
4095,,Poonam,,Salwankar,Konakani
4096,,Sanjana,,Akerkar,Konakani
4097,,Sudesh,,DeSouza,Konakani
4098,,Sulochana,,Afonso,Konakani
4099,,Maruti,,Mudakatte,Konakani
4100,,Ramchandra,,DeSouza,Konakani
4101,,Salvador,,Barreto,Konakani
4102,,Savita,,Mudakatte,Konakani
4103,,Ganesh,,Asgaonkar,Konakani
4104,,Lata,,Baliga,Konakani
4105,,Suchita,,Menezes,Konakani
4106,,Sunanda,,Barreto,Konakani
4107,,Tukaram,,Almeida,Konakani
4108,,Sushma,,Alves,Konakani
4109,,Sameer,,Pilgaonkar,Konakani
4110,,Maya,,DeSouza,Konakani
4111,,Santana,,Menezes,Konakani
4112,,Sandhya,,Alves,Konakani
4113,,Dilip,,Barreto,Konakani
4114,,Taramati,,DeSouza,Konakani
4115,,Suraj,,Alves,Konakani
4116,,Sukanti,,Barreto,Konakani
4117,,Chandrakant,,Barreto,Konakani
4118,,Raju,,Mudakatte,Konakani
4119,,Vinod,,Asgaonkar,Konakani
4120,,Damodar,,Almeida,Konakani
4121,,Vincent,,Andrade,Konakani
4122,,Vaishali,,Pilgaonkar,Konakani
4123,,Pradip,,Mudakatte,Konakani
4124,,Nagesh,,Alves,Konakani
4125,,Leena,,Barreto,Konakani
4126,,Vishranti,,Alves,Konakani
4127,,Poonam,,Gonsalves,Konakani
4128,,Maria,,Barreto,Konakani
4129,,Satish,,Baliga,Konakani
4130,,Sushma,,Mudakatte,Konakani
4131,,Maruti,,Menezes,Konakani
4132,,Vishwas,,Menezes,Konakani
4133,,Shrimati,,Almeida,Konakani
4134,,Vinod,,Barreto,Konakani
4135,,Rosa,,Alves,Konakani
4136,,Nagesh,,Barreto,Konakani
4137,,Ajay,,Salwankar,Konakani
4138,,Siddesh,,Afonso,Konakani
4139,,Pradeep,,Andrade,Konakani
4140,,Mohan,,Akerkar,Konakani
4141,,Sukanti,,Gonsalves,Konakani
4142,,Milagrina,,Baliga,Konakani
4143,,Francisco,,Almeida,Konakani
4144,,Vidhya,,Almeida,Konakani
4145,,Sadanand,,Alves,Konakani
4146,,Rohidas,,Pilgaonkar,Konakani
4147,,Lalita,,Barreto,Konakani
4148,,Yogesh,,Gonsalves,Konakani
4149,,Rukmini,,Akerkar,Konakani
4150,,Vincent,,Barreto,Konakani
4151,,Gokuldas,,Andrade,Konakani
4152,,Bharati,,Alves,Konakani
4153,,Menino,,DeSouza,Konakani
4154,,Rupa,,Pilgaonkar,Konakani
4155,,Sameer,,Almeida,Konakani
4156,,Vaishali,,Menezes,Konakani
4157,,Pratiksha,,Baliga,Konakani
4158,,Shaila,,Pilgaonkar,Konakani
4159,,Suresh,,Akerkar,Konakani
4160,,Lata,,Asgaonkar,Konakani
4161,,Surendra,,Menezes,Konakani
4162,,Gajanan,,Barreto,Konakani
4163,,Peter,,Pilgaonkar,Konakani
4164,,Seema,,Gonsalves,Konakani
4165,,Rukmini,,DeSouza,Konakani
4166,,Savio,,Almeida,Konakani
4167,,Babu,,Alves,Konakani
4168,,Arjun,,Pilgaonkar,Konakani
4169,,Nitin,,Afonso,Konakani
4170,,Prashant,,Barreto,Konakani
4171,,Joao,,DeSouza,Konakani
4172,,Peter,,Gonsalves,Konakani
4173,,Mahadev,,Mudakatte,Konakani
4174,,Pushpa,,Akerkar,Konakani
4175,,Ramdas,,Akerkar,Konakani
4176,,Savita,,Alves,Konakani
4177,,Ankush,,Mudakatte,Konakani
4178,,Rukmini,,Barreto,Konakani
4179,,Mohini,,Akerkar,Konakani
4180,,Michael,,Afonso,Konakani
4181,,Uttam,,Alves,Konakani
4182,,Taramati,,Menezes,Konakani
4183,,Deelip,,Alves,Konakani
4184,,Agnelo,,Gonsalves,Konakani
4185,,Tukaram,,Menezes,Konakani
4186,,Suryakant,,Baliga,Konakani
4187,,Bharati,,Akerkar,Konakani
4188,,Chandrakala,,Menezes,Konakani
4189,,Swapnil,,Afonso,Konakani
4190,,Sheetal,,Gonsalves,Konakani
4191,,Umesh,,Gonsalves,Konakani
4192,,Vivek,,Alves,Konakani
4193,,Arvind,,Mudakatte,Konakani
4194,,Gauresh,,Asgaonkar,Konakani
4195,,Radha,,Menezes,Konakani
4196,,Keshav,,Barreto,Konakani
4197,,Manisha,,Mudakatte,Konakani
4198,,Narendra,,Asgaonkar,Konakani
4199,,Seema,,Menezes,Konakani
4200,,Santana,,Asgaonkar,Konakani
4201,,Pradeep,,Barreto,Konakani
4202,,Pedro,,Pilgaonkar,Konakani
4203,,Sonali,,Akerkar,Konakani
4204,,Keshav,,Alves,Konakani
4205,,Pradeep,,Almeida,Konakani
4206,,Sarita,,Alves,Konakani
4207,,Siddhi,,DeSouza,Konakani
4208,,Xavier,,Baliga,Konakani
4209,,Govind,,Akerkar,Konakani
4210,,Vithal,,Almeida,Konakani
4211,,Anita,,Menezes,Konakani
4212,,Bharat,,Pilgaonkar,Konakani
4213,,Roque,,Barreto,Konakani
4214,,Mahadev,,Afonso,Konakani
4215,,Divya,,Asgaonkar,Konakani
4216,,Savita,,Pilgaonkar,Konakani
4217,,Vinayak,,Pilgaonkar,Konakani
4218,,Vinod,,Gonsalves,Konakani
4219,,Deepa,,Menezes,Konakani
4220,,Prabhakar,,Menezes,Konakani
4221,,Domingos,,Mudakatte,Konakani
4222,,Dattaram,,Akerkar,Konakani
4223,,Ajay,,Menezes,Konakani
4224,,Atmaram,,Barreto,Konakani
4225,,Ramnath,,Andrade,Konakani
4226,,Mariano,,Menezes,Konakani
4227,,Reshma,,Pilgaonkar,Konakani
4228,,Priyanka,,Baliga,Konakani
4229,,Rajesh,,Akerkar,Konakani
4230,,Rajan,,Salwankar,Konakani
4231,,Gajanan,,Salwankar,Konakani
4232,,Vasudev,,Menezes,Konakani
4233,,Vishranti,,Andrade,Konakani
4234,,Pravin,,Andrade,Konakani
4235,,Poonam,,Baliga,Konakani
4236,,Prabhavati,,Salwankar,Konakani
4237,,Fatima,,Menezes,Konakani
4238,,Jose,,Andrade,Konakani
4239,,Rosy,,DeSouza,Konakani
4240,,Antoneta,,Almeida,Konakani
4241,,Urmila,,Baliga,Konakani
4242,,Ajit,,Menezes,Konakani
4243,,Surekha,,DeSouza,Konakani
4244,,Anita,,Mudakatte,Konakani
4245,,Sunanda,,Gonsalves,Konakani
4246,,Roshan,,Salwankar,Konakani
4247,,Paresh,,Almeida,Konakani
4248,,Vinod,,DeSouza,Konakani
4249,,Domnic,,Almeida,Konakani
4250,,Sulochana,,Akerkar,Konakani
4251,,Sangeeta,,Menezes,Konakani
4252,,Dayanand,,Mudakatte,Konakani
4253,,Savita,,Menezes,Konakani
4254,,Vijaya,,Alves,Konakani
4255,,Pravin,,Mudakatte,Konakani
4256,,Amita,,DeSouza,Konakani
4257,,Vilas,,Asgaonkar,Konakani
4258,,Avinash,,Mudakatte,Konakani
4259,,Deepak,,Mudakatte,Konakani
4260,,Mangesh,,Almeida,Konakani
4261,,Savio,,Gonsalves,Konakani
4262,,Salvador,,Alves,Konakani
4263,,Vijaya,,Afonso,Konakani
4264,,Rukmini,,Andrade,Konakani
4265,,Hanumant,,Almeida,Konakani
4266,,Gokuldas,,Baliga,Konakani
4267,,Pramod,,Asgaonkar,Konakani
4268,,Divya,,Alves,Konakani
4269,,Santana,,Baliga,Konakani
4270,,Sonia,,Alves,Konakani
4271,,Sonia,,Mudakatte,Konakani
4272,,Satish,,Alves,Konakani
4273,,Rohini,,Almeida,Konakani
4274,,Naresh,,Afonso,Konakani
4275,,Ramesh,,Andrade,Konakani
4276,,Shrikant,,Almeida,Konakani
4277,,Sushila,,Salwankar,Konakani
4278,,Ganesh,,Pilgaonkar,Konakani
4279,,Joao,,Akerkar,Konakani
4280,,Shantaram,,Asgaonkar,Konakani
4281,,Damodar,,DeSouza,Konakani
4282,,Shalini,,Akerkar,Konakani
4283,,Manjunath,,Asgaonkar,Konakani
4284,,Piedade,,Salwankar,Konakani
4285,,Sangeeta,,Barreto,Konakani
4286,,Uttam,,Gonsalves,Konakani
4287,,Pratibha,,Alves,Konakani
4288,,Sunil,,Baliga,Konakani
4289,,Vishnu,,Andrade,Konakani
4290,,Sarita,,Asgaonkar,Konakani
4291,,Sadanand,,Menezes,Konakani
4292,,Ajit,,Andrade,Konakani
4293,,Rajaram,,Gonsalves,Konakani
4294,,Raju,,Asgaonkar,Konakani
4295,,Joao,,Almeida,Konakani
4296,,Shanta,,Mudakatte,Konakani
4297,,Piedade,,Menezes,Konakani
4298,,Sukanti,,Afonso,Konakani
4299,,Keshav,,DeSouza,Konakani
4300,,Manoj,,Almeida,Konakani
4301,,Ujwala,,Baliga,Konakani
4302,,Gauri,,Salwankar,Konakani
4303,,Vijay,,DeSouza,Konakani
4304,,Ulhas,,Salwankar,Konakani
4305,,Francisco,,Mudakatte,Konakani
4306,,Ulhas,,Akerkar,Konakani
4307,,Bhagirathi,,Almeida,Konakani
4308,,Nilesh,,Asgaonkar,Konakani
4309,,Laxmi,,Salwankar,Konakani
4310,,Ramesh,,Asgaonkar,Konakani
4311,,Rosy,,Andrade,Konakani
4312,,Savio,,Menezes,Konakani
4313,,Venkatesh,,Afonso,Konakani
4314,,Devendra,,Afonso,Konakani
4315,,Raju,,Menezes,Konakani
4316,,Domnic,,Akerkar,Konakani
4317,,Shripad,,Almeida,Konakani
4318,,Sita,,DeSouza,Konakani
4319,,Xavier,,Andrade,Konakani
4320,,Sneha,,Afonso,Konakani
4321,,Sandeep,,DeSouza,Konakani
4322,,Uday,,Andrade,Konakani
4323,,Shashikant,,Salwankar,Konakani
4324,,Laximan,,Barreto,Konakani
4325,,Govind,,Barreto,Konakani
4326,,Gajanan,,Almeida,Konakani
4327,,Savita,,Barreto,Konakani
4328,,Suvarna,,DeSouza,Konakani
4329,,Anant,,DeSouza,Konakani
4330,,Ramesh,,DeSouza,Konakani
4331,,Chandrakant,,Alves,Konakani
4332,,Anandi,,Salwankar,Konakani
4333,,Sushant,,Pilgaonkar,Konakani
4334,,Roque,,Mudakatte,Konakani
4335,,Pallavi,,Baliga,Konakani
4336,,Suvarna,,Gonsalves,Konakani
4337,,Sushant,,Baliga,Konakani
4338,,Rajesh,,Mudakatte,Konakani
4339,,Amita,,Akerkar,Konakani
4340,,Sonali,,Menezes,Konakani
4341,,Suresh,,Almeida,Konakani
4342,,Premavati,,Akerkar,Konakani
4343,,Abdul,,Asgaonkar,Konakani
4344,,Vimal,,Salwankar,Konakani
4345,,Manoj,,Barreto,Konakani
4346,,Vishranti,,Barreto,Konakani
4347,,Meena,,Salwankar,Konakani
4348,,Antoneta,,Gonsalves,Konakani
4349,,Mario,,Baliga,Konakani
4350,,Premanand,,Barreto,Konakani
4351,,Joanita,,Barreto,Konakani
4352,,Bhagirathi,,Asgaonkar,Konakani
4353,,Sarita,,Gonsalves,Konakani
4354,,Raghunath,,Asgaonkar,Konakani
4355,,Deelip,,Akerkar,Konakani
4356,,Shekhar,,DeSouza,Konakani
4357,,Lata,,Salwankar,Konakani
4358,,Vishranti,,Gonsalves,Konakani
4359,,Sandip,,Baliga,Konakani
4360,,Renuka,,Andrade,Konakani
4361,,Uttam,,Barreto,Konakani
4362,,Sushila,,Andrade,Konakani
4363,,Sandip,,Andrade,Konakani
4364,,Santana,,Mudakatte,Konakani
4365,,Sameer,,Alves,Konakani
4366,,Amita,,Salwankar,Konakani
4367,,Vandana,,Menezes,Konakani
4368,,Pratiksha,,Gonsalves,Konakani
4369,,Ramakant,,Alves,Konakani
4370,,Vincent,,DeSouza,Konakani
4371,,Manuel,,Menezes,Konakani
4372,,Ajay,,Andrade,Konakani
4373,,Shivanand,,Menezes,Konakani
4374,,Suryakant,,Akerkar,Konakani
4375,,Swati,,Salwankar,Konakani
4376,,Shruti,,Mudakatte,Konakani
4377,,Digambar,,Salwankar,Konakani
4378,,Saraswati,,DeSouza,Konakani
4379,,Govind,,Baliga,Konakani
4380,,Sameer,,Mudakatte,Konakani
4381,,Domingos,,Menezes,Konakani
4382,,Priya,,Mudakatte,Konakani
4383,,Seema,,Almeida,Konakani
4384,,Sumati,,Asgaonkar,Konakani
4385,,Shrimati,,Barreto,Konakani
4386,,Rupa,,Akerkar,Konakani
4387,,Gurudas,,Barreto,Konakani
4388,,Manisha,,Salwankar,Konakani
4389,,Shripad,,Baliga,Konakani
4390,,Digambar,,DeSouza,Konakani
4391,,Vimal,,Barreto,Konakani
4392,,Rajaram,,Menezes,Konakani
4393,,Minguel,,Almeida,Konakani
4394,,Priyanka,,Pilgaonkar,Konakani
4395,,Shalini,,Andrade,Konakani
4396,,Mangesh,,Pilgaonkar,Konakani
4397,,Rohan,,Andrade,Konakani
4398,,Prabhavati,,Baliga,Konakani
4399,,Satyawati,,Pilgaonkar,Konakani
4400,,Digambar,,Pilgaonkar,Konakani
4401,,Shankar,,Barreto,Konakani
4402,,Suresh,,DeSouza,Konakani
4403,,Priya,,DeSouza,Konakani
4404,,Vishwanath,,Salwankar,Konakani
4405,,Ravindra,,Almeida,Konakani
4406,,Namdev,,Alves,Konakani
4407,,Mary,,Afonso,Konakani
4408,,Vishal,,Gonsalves,Konakani
4409,,Peter,,Mudakatte,Konakani
4410,,Kalpana,,Barreto,Konakani
4411,,Dattaram,,Almeida,Konakani
4412,,Nisha,,Salwankar,Konakani
4413,,Uday,,Baliga,Konakani
4414,,Ramakant,,DeSouza,Konakani
4415,,Premavati,,Mudakatte,Konakani
4416,,Shital,,Barreto,Konakani
4417,,Sulaksha,,Asgaonkar,Konakani
4418,,Urmila,,Alves,Konakani
4419,,Kalpana,,Gonsalves,Konakani
4420,,Gurudas,,Asgaonkar,Konakani
4421,,Mario,,Menezes,Konakani
4422,,Bharat,,Salwankar,Konakani
4423,,Kamal,,Asgaonkar,Konakani
4424,,Deepali,,DeSouza,Konakani
4425,,Raju,,Akerkar,Konakani
4426,,Ganesh,,Salwankar,Konakani
4427,,Shekhar,,Baliga,Konakani
4428,,Prema,,Barreto,Konakani
4429,,Asha,,Barreto,Konakani
4430,,Sharmila,,Menezes,Konakani
4431,,Ashok,,Gonsalves,Konakani
4432,,Bharat,,Andrade,Konakani
4433,,Rajendra,,Alves,Konakani
4434,,Pundalik,,Mudakatte,Konakani
4435,,Pradeep,,DeSouza,Konakani
4436,,Mary,,Pilgaonkar,Konakani
4437,,Rupa,,Andrade,Konakani
4438,,Shakuntala,,Alves,Konakani
4439,,Uday,,Pilgaonkar,Konakani
4440,,Suresh,,Asgaonkar,Konakani
4441,,Pallavi,,Salwankar,Konakani
4442,,Vishal,,Mudakatte,Konakani
4443,,Kalpana,,Pilgaonkar,Konakani
4444,,Tukaram,,Salwankar,Konakani
4445,,Rajani,,Gonsalves,Konakani
4446,,Radhika,,Alves,Konakani
4447,,Maruti,,Asgaonkar,Konakani
4448,,Abdul,,Mudakatte,Konakani
4449,,Parvati,,Salwankar,Konakani
4450,,Bharat,,DeSouza,Konakani
4451,,Nilesh,,Salwankar,Konakani
4452,,Shivanand,,Salwankar,Konakani
4453,,Savio,,Alves,Konakani
4454,,Mohamad,,Barreto,Konakani
4455,,Piedade,,Gonsalves,Konakani
4456,,Minguel,,Asgaonkar,Konakani
4457,,Sebastiao,,Barreto,Konakani
4458,,Ajit,,Pilgaonkar,Konakani
4459,,Ranjana,,Akerkar,Konakani
4460,,Tukaram,,Akerkar,Konakani
4461,,Luiza,,Pilgaonkar,Konakani
4462,,Domnic,,DeSouza,Konakani
4463,,Mahendra,,Gonsalves,Konakani
4464,,Sitabai,,Pilgaonkar,Konakani
4465,,Sitabai,,Mudakatte,Konakani
4466,,Shaila,,DeSouza,Konakani
4467,,Datta,,Baliga,Konakani
4468,,Rukmini,,Gonsalves,Konakani
4469,,Peter,,Salwankar,Konakani
4470,,Arjun,,Afonso,Konakani
4471,,Pallavi,,Gonsalves,Konakani
4472,,Sita,,Baliga,Konakani
4473,,Manuel,,Asgaonkar,Konakani
4474,,Mohammad,,Almeida,Konakani
4475,,Pramod,,Pilgaonkar,Konakani
4476,,Shankar,,DeSouza,Konakani
4477,,Sadanand,,Mudakatte,Konakani
4478,,Shrimati,,Mudakatte,Konakani
4479,,Milagrina,,Afonso,Konakani
4480,,Anil,,Barreto,Konakani
4481,,Devidas,,Pilgaonkar,Konakani
4482,,Raghunath,,Gonsalves,Konakani
4483,,Laximi,,Afonso,Konakani
4484,,Milan,,Menezes,Konakani
4485,,Roque,,Gonsalves,Konakani
4486,,Uday,,Afonso,Konakani
4487,,Vishwanath,,Almeida,Konakani
4488,,Laximi,,Asgaonkar,Konakani
4489,,Tulshidas,,Menezes,Konakani
4490,,Maria,,Menezes,Konakani
4491,,Sumitra,,Andrade,Konakani
4492,,Milan,,Almeida,Konakani
4493,,Anil,,Gonsalves,Konakani
4494,,Shekhar,,Pilgaonkar,Konakani
4495,,Umesh,,Andrade,Konakani
4496,,Archana,,Alves,Konakani
4497,,Sunanda,,Pilgaonkar,Konakani
4498,,Mariano,,Afonso,Konakani
4499,,Sebastiao,,Andrade,Konakani
4500,,Dayanand,,Baliga,Konakani
4501,,Lalita,,Akerkar,Konakani
4502,,Smita,,DeSouza,Konakani
4503,,Rajan,,Mudakatte,Konakani
4504,,Shantabai,,Andrade,Konakani
4505,,Rajan,,DeSouza,Konakani
4506,,Ulhas,,Pilgaonkar,Konakani
4507,,Shankar,,Salwankar,Konakani
4508,,Narayan,,Afonso,Konakani
4509,,Sandhya,,Pilgaonkar,Konakani
4510,,Ajay,,Asgaonkar,Konakani
4511,,Manuel,,Almeida,Konakani
4512,,Poonam,,Almeida,Konakani
4513,,Madhavi,,Andrade,Konakani
4514,,Domnic,,Alves,Konakani
4515,,Vijay,,Akerkar,Konakani
4516,,Suman,,DeSouza,Konakani
4517,,Amit,,Menezes,Konakani
4518,,Francisco,,Pilgaonkar,Konakani
4519,,Venkatesh,,Barreto,Konakani
4520,,Nitesh,,Pilgaonkar,Konakani
4521,,Chaya,,Mudakatte,Konakani
4522,,Premanand,,DeSouza,Konakani
4523,,Mohammad,,Andrade,Konakani
4524,,Mohini,,Pilgaonkar,Konakani
4525,,Anant,,Asgaonkar,Konakani
4526,,Suhas,,Salwankar,Konakani
4527,,Arun,,Baliga,Konakani
4528,,Manoj,,Asgaonkar,Konakani
4529,,Sudesh,,Akerkar,Konakani
4530,,Balkrishna,,Menezes,Konakani
4531,,Vishnu,,Pilgaonkar,Konakani
4532,,Arjun,,Barreto,Konakani
4533,,Gokuldas,,Afonso,Konakani
4534,,Avinash,,Asgaonkar,Konakani
4535,,Kiran,,Mudakatte,Konakani
4536,,Milan,,DeSouza,Konakani
4537,,Mangesh,,Baliga,Konakani
4538,,Kiran,,Andrade,Konakani
4539,,Sudha,,DeSouza,Konakani
4540,,Sunita,,Salwankar,Konakani
4541,,Arun,,Mudakatte,Konakani
4542,,Inacio,,Salwankar,Konakani
4543,,Govind,,Almeida,Konakani
4544,,Francisca,,Baliga,Konakani
4545,,Antoneta,,Asgaonkar,Konakani
4546,,Shashikala,,Asgaonkar,Konakani
4547,,Rohan,,Salwankar,Konakani
4548,,Madhukar,,Alves,Konakani
4549,,Prakash,,Asgaonkar,Konakani
4550,,Sudesh,,Gonsalves,Konakani
4551,,Deelip,,Andrade,Konakani
4552,,Sadanand,,Andrade,Konakani
4553,,Pratima,,Barreto,Konakani
4554,,Joanita,,Pilgaonkar,Konakani
4555,,Deepak,,Afonso,Konakani
4556,,Avinash,,Alves,Konakani
4557,,Shrikant,,Pilgaonkar,Konakani
4558,,Vasanti,,Baliga,Konakani
4559,,Mohan,,Salwankar,Konakani
4560,,Kishor,,DeSouza,Konakani
4561,,Francis,,Almeida,Konakani
4562,,Vivek,,DeSouza,Konakani
4563,,Mahendra,,Almeida,Konakani
4564,,Pravin,,Alves,Konakani
4565,,Ramakant,,Pilgaonkar,Konakani
4566,,Devendra,,Andrade,Konakani
4567,,Sangeeta,,Gonsalves,Konakani
4568,,Pascoal,,Baliga,Konakani
4569,,Piedade,,Akerkar,Konakani
4570,,Anthony,,Gonsalves,Konakani
4571,,Vinayak,,Gonsalves,Konakani
4572,,Agnelo,,Afonso,Konakani
4573,,Nilima,,Afonso,Konakani
4574,,Pascoal,,Mudakatte,Konakani
4575,,Vaman,,Pilgaonkar,Konakani
4576,,Rajan,,Andrade,Konakani
4577,,Anil,,Akerkar,Konakani
4578,,Francis,,Salwankar,Konakani
4579,,Mangesh,,Akerkar,Konakani
4580,,Alex,,Pilgaonkar,Konakani
4581,,Manjunath,,Pilgaonkar,Konakani
4582,,Bharati,,Almeida,Konakani
4583,,Sumitra,,Menezes,Konakani
4584,,Amita,,Baliga,Konakani
4585,,Gurudas,,Almeida,Konakani
4586,,Sonali,,Alves,Konakani
4587,,Nilima,,Salwankar,Konakani
4588,,Ramnath,,Afonso,Konakani
4589,,Taramati,,Gonsalves,Konakani
4590,,Neeta,,Almeida,Konakani
4591,,Pratima,,Akerkar,Konakani
4592,,Umesh,,Akerkar,Konakani
4593,,Anuradha,,DeSouza,Konakani
4594,,Hanumant,,Menezes,Konakani
4595,,Usha,,Baliga,Konakani
4596,,Manuel,,Akerkar,Konakani
4597,,Antoneta,,Menezes,Konakani
4598,,Pratiksha,,Alves,Konakani
4599,,Renuka,,Gonsalves,Konakani
4600,,Prashant,,DeSouza,Konakani
4601,,Caitano,,Barreto,Konakani
4602,,Rajendra,,Almeida,Konakani
4603,,Sangita,,Gonsalves,Konakani
4604,,Ulhas,,Menezes,Konakani
4605,,Joao,,Baliga,Konakani
4606,,Vijaya,,Baliga,Konakani
4607,,Sagar,,Pilgaonkar,Konakani
4608,,Sneha,,Menezes,Konakani
4609,,Gokuldas,,Menezes,Konakani
4610,,Laxman,,Afonso,Konakani
4611,,Sanjay,,Afonso,Konakani
4612,,Rashmi,,Gonsalves,Konakani
4613,,Madhukar,,Mudakatte,Konakani
4614,,Rajani,,Barreto,Konakani
4615,,Sweta,,Almeida,Konakani
4616,,Sudesh,,Salwankar,Konakani
4617,,Ramdas,,DeSouza,Konakani
4618,,Vimal,,Afonso,Konakani
4619,,Renuka,,Pilgaonkar,Konakani
4620,,Satyawati,,Akerkar,Konakani
4621,,Laximi,,Akerkar,Konakani
4622,,Rekha,,Menezes,Konakani
4623,,Radhika,,Almeida,Konakani
4624,,Thomas,,Mudakatte,Konakani
4625,,Leena,,Menezes,Konakani
4626,,Ramnath,,DeSouza,Konakani
4627,,Venkatesh,,Andrade,Konakani
4628,,Pooja,,Alves,Konakani
4629,,Manisha,,Asgaonkar,Konakani
4630,,Raju,,Pilgaonkar,Konakani
4631,,Sangeeta,,Pilgaonkar,Konakani
4632,,Gopal,,Barreto,Konakani
4633,,Vanita,,Menezes,Konakani
4634,,Joaquina,,Salwankar,Konakani
4635,,Pradip,,Asgaonkar,Konakani
4636,,Madhu,,DeSouza,Konakani
4637,,Devidas,,Salwankar,Konakani
4638,,Pundalik,,Barreto,Konakani
4639,,Luiza,,Gonsalves,Konakani
4640,,Swati,,Barreto,Konakani
4641,,Varsha,,Afonso,Konakani
4642,,Shashikala,,Baliga,Konakani
4643,,Venkatesh,,Gonsalves,Konakani
4644,,Sweta,,Pilgaonkar,Konakani
4645,,Sandip,,Menezes,Konakani
4646,,Chaya,,Salwankar,Konakani
4647,,Rohit,,Pilgaonkar,Konakani
4648,,Uday,,Barreto,Konakani
4649,,Prema,,Pilgaonkar,Konakani
4650,,Dattaram,,Baliga,Konakani
4651,,Kiran,,Barreto,Konakani
4652,,Sitaram,,Menezes,Konakani
4653,,Prakash,,Alves,Konakani
4654,,Meena,,Barreto,Konakani
4655,,Joaquim,,Pilgaonkar,Konakani
4656,,Caetano,,Asgaonkar,Konakani
4657,,Rahul,,Gonsalves,Konakani
4658,,Balkrishna,,Salwankar,Konakani
